,Timestamp,Value,UnitsAbbreviation,Good,Questionable,Substituted,Annotated
0,2020-01-01 20:05:27+00:00,18515230.0,Kgal,True,False,False,False
1,2020-01-01 20:05:47+00:00,18516542.0,Kgal,True,False,False,False
2,2020-01-01 21:21:07+00:00,18516542.0,Kgal,True,False,False,False
3,2020-01-01 21:21:27+00:00,18517820.0,Kgal,True,False,False,False
4,2020-01-01 21:21:28+00:00,18517852.0,Kgal,True,False,False,False
5,2020-01-02 03:01:27+00:00,18517852.0,Kgal,True,False,False,False
6,2020-01-02 03:01:47+00:00,18519162.0,Kgal,True,False,False,False
7,2020-01-02 13:35:47+00:00,18519162.0,Kgal,True,False,False,False
8,2020-01-02 13:36:07+00:00,18520474.0,Kgal,True,False,False,False
9,2020-01-02 17:51:47+00:00,18520474.0,Kgal,True,False,False,False
10,2020-01-02 17:52:07+00:00,18521754.0,Kgal,True,False,False,False
11,2020-01-02 17:52:08+00:00,18521784.0,Kgal,True,False,False,False
12,2020-01-02 19:54:07+00:00,18521784.0,Kgal,True,False,False,False
13,2020-01-02 19:54:27+00:00,18523096.0,Kgal,True,False,False,False
14,2020-01-02 21:04:27+00:00,18523096.0,Kgal,True,False,False,False
15,2020-01-02 21:04:47+00:00,18524406.0,Kgal,True,False,False,False
16,2020-01-02 22:33:47+00:00,18524406.0,Kgal,True,False,False,False
17,2020-01-02 22:34:07+00:00,18525716.0,Kgal,True,False,False,False
18,2020-01-03 01:23:07+00:00,18525716.0,Kgal,True,False,False,False
19,2020-01-03 01:23:27+00:00,18527028.0,Kgal,True,False,False,False
20,2020-01-03 04:24:27+00:00,18527028.0,Kgal,True,False,False,False
21,2020-01-03 04:24:47+00:00,18528338.0,Kgal,True,False,False,False
22,2020-01-03 05:11:47+00:00,18528338.0,Kgal,True,False,False,False
23,2020-01-03 05:12:07+00:00,18529648.0,Kgal,True,False,False,False
24,2020-01-03 08:03:27+00:00,18529648.0,Kgal,True,False,False,False
25,2020-01-03 08:03:47+00:00,18530960.0,Kgal,True,False,False,False
26,2020-01-03 12:12:47+00:00,18530960.0,Kgal,True,False,False,False
27,2020-01-03 12:13:07+00:00,18532270.0,Kgal,True,False,False,False
28,2020-01-03 16:38:07+00:00,18532270.0,Kgal,True,False,False,False
29,2020-01-03 16:38:27+00:00,18533580.0,Kgal,True,False,False,False
30,2020-01-03 18:36:47+00:00,18533580.0,Kgal,True,False,False,False
31,2020-01-03 18:37:07+00:00,18534892.0,Kgal,True,False,False,False
32,2020-01-03 19:46:47+00:00,18534892.0,Kgal,True,False,False,False
33,2020-01-03 19:47:07+00:00,18536202.0,Kgal,True,False,False,False
34,2020-01-04 00:12:07+00:00,18536202.0,Kgal,True,False,False,False
35,2020-01-04 00:12:27+00:00,18537512.0,Kgal,True,False,False,False
36,2020-01-04 02:08:27+00:00,18537512.0,Kgal,True,False,False,False
37,2020-01-04 02:08:47+00:00,18538824.0,Kgal,True,False,False,False
38,2020-01-04 02:57:27+00:00,18538824.0,Kgal,True,False,False,False
39,2020-01-04 02:57:47+00:00,18540134.0,Kgal,True,False,False,False
40,2020-01-04 04:10:47+00:00,18540134.0,Kgal,True,False,False,False
